disease	sampletype	gene_a	refseq_a	chr_a	position_a	gene_b	refseq_b	chr_b	position_b	Discordant_readcount	TARGET_CASE_ID	strand_a	strand_b
OS	diagnosis	EYS	NM_001142800	chr6	64625361	ETV6	NM_001987	chr12	11903937	63	40-PAKFVX	-	-
OS	diagnosis	THEMIS	NM_001010923	chr6	128083722	PTPRK	NM_001135648	chr6	128349030	64	40-PAKFVX	+	+
OS	diagnosis	ESR1	NM_001122742	chr6	152058148			chr6	152427021	30	40-PAKFVX	+	+
OS	diagnosis	AUTS2	NM_001127231	chr7	70254080			chr7	70558421	49	40-PAKFVX	-	-
OS	diagnosis	GTF2IRD1	NM_005685	chr7	73900800	GTF2IRD1	NM_005685	chr7	73990142	23	40-PAKFVX	+	+
OS	diagnosis	EXOC4	NM_021807	chr7	133369123			chrX	140067568	36	40-PAKFVX	+	-
OS	diagnosis	LRGUK	NM_144648	chr7	133845019			chr19	30608205	51	40-PAKFVX	-	-
OS	diagnosis	BPGM	NM_001724	chr7	134337305	COLEC12	NM_130386	chr18	343815	14	40-PAKFVX	-	+
OS	diagnosis	UBN2	NM_173569	chr7	138981043	UBN2	NM_173569	chr7	138981936	3	40-PAKFVX	-	+
OS	diagnosis	CNTNAP2	NM_014141	chr7	146758290	CNTNAP2	NM_014141	chr7	147389603	97	40-PAKFVX	+	+
OS	diagnosis	KRBA1	NM_032534	chr7	149417930	PTPRN2	NM_002847	chr7	157570805	10	40-PAKFVX	-	+
OS	diagnosis			chr8	39699400	DLEU7	NM_198989	chr13	51361067	17	40-PAKFVX	-	+
OS	diagnosis	ACO1	NM_002197	chr9	32440386	DIP2C	NM_014974	chr10	486791	40	40-PAKFVX	+	+
OS	diagnosis	QSOX2	NM_181701	chr9	139124023	GPSM1	NM_001145638	chr9	139246225	25	40-PAKFVX	-	-
OS	diagnosis	GPSM1	NM_001145638	chr9	139244165	GPSM1	NM_001145638	chr9	139244792	23	40-PAKFVX	+	+
OS	diagnosis	DIP2C	NM_014974	chr10	521279	TAF3	NM_031923	chr10	7953311	67	40-PAKFVX	+	-
OS	diagnosis	ADARB2	NM_018702	chr10	1748850			chr10	8273492	61	40-PAKFVX	-	+
OS	diagnosis			chr10	2053451	FRMD4A	NM_018027	chr10	13831773	60	40-PAKFVX	-	+
OS	diagnosis			chr10	4525929	MYO3A	NM_017433	chr10	26430428	26	40-PAKFVX	-	-
OS	diagnosis			chr15	57883259	ACSBG1	NM_015162	chr15	78477494	32	40-PAKFVX	-	-
OS	diagnosis			chr10	2585413	CGNL1	NM_032866	chr15	57837715	55	40-PAKFVX	+	-
OS	diagnosis			chr10	4525769	SCAPER	NM_001145923	chr15	76863783	11	40-PAKFVX	+	-
OS	diagnosis	LINC00704	NR_024475	chr10	4697672			chr10	9511620	42	40-PAKFVX	-	-
OS	diagnosis			chr10	4862548	MYO5C	NM_018728	chr15	52503621	29	40-PAKFVX	+	-
OS	diagnosis			chr10	16327409	TCF12	NM_003205	chr15	57554492	48	40-PAKFVX	+	+
OS	diagnosis			chr10	7099115	CEMIP	NM_018689	chr15	81086418	64	40-PAKFVX	-	-
OS	diagnosis			chr10	7125999	FAM63B	NM_001040450	chr15	59083137	51	40-PAKFVX	+	-
OS	diagnosis	SFMBT2	NM_001029880	chr10	7374843	ADAM10	NM_001110	chr15	59018059	19	40-PAKFVX	-	+
OS	diagnosis	ITIH5	NM_001001851	chr10	7655218	FRMD4A	NM_018027	chr10	13767413	52	40-PAKFVX	-	-
OS	diagnosis	TAF3	NM_031923	chr10	8045743			chr10	9422576	32	40-PAKFVX	-	+
OS	diagnosis			chr10	8430531	LIPC	NM_000236	chr15	58809026	17	40-PAKFVX	-	-
OS	diagnosis			chr10	8940217	ARNT2	NM_014862	chr15	80859359	77	40-PAKFVX	+	+
OS	diagnosis			chr10	11676594	ADAM10	NM_001110	chr15	58952131	17	40-PAKFVX	+	+
OS	diagnosis	MCM10	NM_018518	chr10	13230570	LIPC	NM_000236	chr15	58842228	48	40-PAKFVX	-	+
OS	diagnosis	PHYH	NM_001037537	chr10	13320597	FRMD4A	NM_018027	chr10	13936754	66	40-PAKFVX	+	-
OS	diagnosis	FRMD4A	NM_018027	chr10	13783178			chr15	69893375	23	40-PAKFVX	-	+
OS	diagnosis	FRMD4A	NM_018027	chr10	13822535	SCAPER	NM_001145923	chr15	76763917	54	40-PAKFVX	+	+
OS	diagnosis			chr10	16162133	WDR61	NM_025234	chr15	78591745	59	40-PAKFVX	-	-
OS	diagnosis			chr10	16186455	GCOM1	NM_001018090	chr15	57990793	69	40-PAKFVX	+	-
OS	diagnosis	PTER	NM_001001484	chr10	16548013	KIAA1217	NM_001098500	chr10	24241896	43	40-PAKFVX	-	-
OS	diagnosis	KIAA1217	NM_001098500	chr10	24002425			chr15	52282667	51	40-PAKFVX	-	-
OS	diagnosis	PRTFDC1	NM_020200	chr10	25183234			chr15	80013372	36	40-PAKFVX	-	+
OS	diagnosis	ENKUR	NM_145010	chr10	25283133	HMG20A	NM_018200	chr15	77720992	43	40-PAKFVX	+	+
OS	diagnosis	MYO3A	NM_017433	chr10	26430210	SCAPER	NM_001145923	chr15	76863793	36	40-PAKFVX	-	-
OS	diagnosis			chr10	35382262	APAF1	NM_001160	chr12	99084305	21	40-PAKFVX	-	+
OS	diagnosis			chr10	69609095	ITPR2	NM_002223	chr12	26718868	16	40-PAKFVX	-	-
OS	diagnosis			chr10	107095829	TCERG1L	NM_174937	chr10	132970917	56	40-PAKFVX	+	-
OS	diagnosis	ATRNL1	NM_207303	chr10	117208177			chr19	28310233	60	40-PAKFVX	+	-
OS	diagnosis	PTDSS2	NM_030783	chr11	454698	PPP1R32	NM_001170753	chr11	61253425	33	40-PAKFVX	-	-
OS	diagnosis	PTDSS2	NM_030783	chr11	484692	PRR5L	NM_001160167	chr11	36386647	32	40-PAKFVX	+	-
OS	diagnosis	RRM1	NM_001033	chr11	4127189			chr19	29356330	69	40-PAKFVX	-	-
OS	diagnosis	ABTB2	NM_145804	chr11	34318075	DLG2	NM_001142699	chr11	83620606	14	40-PAKFVX	-	-
OS	diagnosis	ABTB2	NM_145804	chr11	34345468	PLA2G16	NM_001128203	chr11	63351280	47	40-PAKFVX	+	+
OS	diagnosis	ABTB2	NM_145804	chr11	34337554			chr11	74744684	24	40-PAKFVX	-	+
OS	diagnosis	LDLRAD3	NM_174902	chr11	35996594	DLG2	NM_001142699	chr11	83570786	5	40-PAKFVX	-	-
OS	diagnosis	PHF21A	NM_001101802	chr11	46076076			chr11	94807692	56	40-PAKFVX	+	+
OS	diagnosis	DGKZ	NM_201532	chr11	46368106	DGKZ	NM_201532	chr11	46368126	9	40-PAKFVX	-	+
OS	diagnosis	AMBRA1	NM_017749	chr11	46428086	PRR4	NM_001098538	chr12	11047808	13	40-PAKFVX	-	+
OS	diagnosis	PATL1	NM_152716	chr11	59416969			chr11	94808845	48	40-PAKFVX	-	-
OS	diagnosis	SYT7	NM_004200	chr11	61313130			chr11	109511358	53	40-PAKFVX	+	-
OS	diagnosis	PLA2G16	NM_001128203	chr11	63351395			chr11	91830370	14	40-PAKFVX	-	-
OS	diagnosis	NEU3	NM_006656	chr11	74703956			chr11	109507045	20	40-PAKFVX	-	+
OS	diagnosis	DLG2	NM_001142699	chr11	83552208			chr11	109723182	44	40-PAKFVX	-	-
OS	diagnosis	DLG2	NM_001142699	chr11	83620511	ENDOD1	NM_015036	chr11	94843223	13	40-PAKFVX	+	+
OS	diagnosis	NINJ2	NM_016533	chr12	705767	STYK1	NM_018423	chr12	10802485	22	40-PAKFVX	-	+
OS	diagnosis	FBXL14	NM_152441	chr12	1679288			chr14	53828504	18	40-PAKFVX	+	-
OS	diagnosis	ARNTL2	NM_020183	chr12	27507132			chr19	28704297	3	40-PAKFVX	-	+
OS	diagnosis	PPFIBP1	NM_003622	chr12	27721921			chr12	58274461	47	40-PAKFVX	+	+
OS	diagnosis	SLC4A8	NM_001039960	chr12	51848065			chr19	29855782	11	40-PAKFVX	-	-
OS	diagnosis			chr12	56466620	CS	NM_004077	chr12	56670019	20	40-PAKFVX	-	-
OS	diagnosis	PPM1H	NM_020700	chr12	63060323	PPM1H	NM_020700	chr12	63061657	104	40-PAKFVX	+	-
OS	diagnosis	SLC35E3	NM_018656	chr12	69148229	GOLGA3	NM_001172557	chr12	133377289	14	40-PAKFVX	-	+
OS	diagnosis	CPM	NM_001005502	chr12	69290391			chr12	97093280	62	40-PAKFVX	+	+
OS	diagnosis			chr12	91317912	EPYC	NM_004950	chr12	91370064	4	40-PAKFVX	+	+
OS	diagnosis	EPYC	NM_004950	chr12	91370088	DCN	NM_001920	chr12	91570497	46	40-PAKFVX	-	-
OS	diagnosis	DCN	NM_001920	chr12	91570249			chr12	91699785	19	40-PAKFVX	-	-
OS	diagnosis	APAF1	NM_001160	chr12	99084264	NF1	NM_000267	chr17	29630388	143	40-PAKFVX	+	+
OS	diagnosis	ENOX1	NM_001127615	chr13	43799474	ENOX1	NM_001127615	chr13	43803099	32	40-PAKFVX	+	-
OS	diagnosis	RB1	NM_000321	chr13	48914698	RB1	NM_000321	chr13	49053690	24	40-PAKFVX	+	+
OS	diagnosis			chr14	60958562	MNAT1	NM_001177963	chr14	61305900	26	40-PAKFVX	-	-
OS	diagnosis	RAD51B	NM_002877	chr14	68438645			chr14	69168774	95	40-PAKFVX	+	+
OS	diagnosis			chr15	23870951	GABPB1	NM_005254	chr15	50572958	31	40-PAKFVX	+	+
OS	diagnosis	SPPL2A	NM_032802	chr15	51047768			chr15	51092493	44	40-PAKFVX	-	-
OS	diagnosis	SPPL2A	NM_032802	chr15	51055240	ANGPT4	NM_015985	chr20	862216	12	40-PAKFVX	-	+
OS	diagnosis			chr15	51090699	AP4E1	NM_007347	chr15	51208845	77	40-PAKFVX	-	-
OS	diagnosis			chr15	52387043	MYO5A	NM_000259	chr15	52616832	27	40-PAKFVX	-	-
OS	diagnosis	MYO5C	NM_018728	chr15	52574529	REC114	NM_001042367	chr15	73818536	56	40-PAKFVX	-	-
OS	diagnosis			chr15	57138771	FAH	NM_000137	chr15	80472189	29	40-PAKFVX	-	+
OS	diagnosis	TCF12	NM_003205	chr15	57253048			chr15	58708713	8	40-PAKFVX	+	+
OS	diagnosis	AAGAB	NM_024666	chr15	67494328	CCDC33	NM_025055	chr15	74606968	55	40-PAKFVX	+	+
OS	diagnosis	SCAPER	NM_001145923	chr15	77109338			chr15	77788939	54	40-PAKFVX	-	+
OS	diagnosis	SNX29	NM_001080530	chr16	12468826	SHISA9	NM_001145204	chr16	13228640	73	40-PAKFVX	+	+
OS	diagnosis			chr16	80883112	CDH13	NM_001257	chr16	83760293	4	40-PAKFVX	-	-
OS	diagnosis	FANCA	NM_000135	chr16	89814652	FANCA	NM_000135	chr16	89815538	14	40-PAKFVX	+	-
OS	diagnosis			chr17	15402238	HIPK4	NM_144685	chr19	40887466	18	40-PAKFVX	-	+
OS	diagnosis	ADAP2	NM_018404	chr17	29284411	NF1	NM_000267	chr17	29693815	52	40-PAKFVX	+	+
OS	diagnosis	NF1	NM_000267	chr17	29630386	HIPK4	NM_144685	chr19	40887538	43	40-PAKFVX	+	-
OS	diagnosis			chr17	30026538	PXMP4	NM_007238	chr20	32298628	53	40-PAKFVX	-	+
OS	diagnosis			chr17	30026852	TMEM38A	NM_024074	chr19	16772781	6	40-PAKFVX	-	+
OS	diagnosis	RHOT1	NM_001033566	chr17	30470394	CRHR1	NM_001145146	chr17	43884047	88	40-PAKFVX	+	-
OS	diagnosis	RHOT1	NM_001033566	chr17	30497533			chr17	51699720	21	40-PAKFVX	-	+
OS	diagnosis	MYO1D	NM_015194	chr17	31047589			chr17	42597310	44	40-PAKFVX	+	+
OS	diagnosis	MYO1D	NM_015194	chr17	31116817	NWD1	NM_001007525	chr19	16927600	15	40-PAKFVX	-	+
OS	diagnosis	ARHGAP23	NM_020876	chr17	36664289			chr19	28913216	56	40-PAKFVX	-	-
OS	diagnosis	MRC2	NM_006039	chr17	60719195	MRC2	NM_006039	chr17	60767425	37	40-PAKFVX	-	-
OS	diagnosis	FN3K	NM_022158	chr17	80702410			chr19	29855784	6	40-PAKFVX	-	-
OS	diagnosis	COLEC12	NM_130386	chr18	344014	COLEC12	NM_130386	chr18	344583	10	40-PAKFVX	-	+
OS	diagnosis			chr18	2328153	PTPRM	NM_001105244	chr18	7673719	3	40-PAKFVX	-	-
OS	diagnosis	LAMA3	NM_000227	chr18	21475036			chr18	23693281	64	40-PAKFVX	+	+
OS	diagnosis	OSBPL1A	NM_018030	chr18	21839138	OSBPL1A	NM_018030	chr18	21839576	75	40-PAKFVX	-	+
OS	diagnosis			chr19	28903058	PTPRT	NM_007050	chr20	41770792	80	40-PAKFVX	-	-
OS	diagnosis			chr19	28971742	C19orf12	NM_001031726	chr19	30203184	33	40-PAKFVX	+	-
OS	diagnosis			chrX	88124840	PCDH11X	NM_001168360	chrX	91034912	17	40-PAKFVX	+	+
OS	diagnosis			chr19	29151560	LAMA5	NM_005560	chr20	60936627	40	40-PAKFVX	-	+
OS	diagnosis			chr19	29502550	SYCP2	NM_014258	chr20	58445451	114	40-PAKFVX	-	+
OS	diagnosis			chr19	29513159	ATRX	NM_000489	chrX	76855243	229	40-PAKFVX	+	+
OS	diagnosis			chr19	29855784	MMP24	NM_006690	chr20	33849926	6	40-PAKFVX	+	+
OS	diagnosis			chr19	29941750	URI1	NM_003796	chr19	30435165	64	40-PAKFVX	-	-
OS	diagnosis	VSTM2B	NM_001146339	chr19	30040113			chr19	32307037	141	40-PAKFVX	+	+
OS	diagnosis	VSTM2B	NM_001146339	chr19	30041689	ZNF536	NM_014717	chr19	30965067	483	40-PAKFVX	+	-
OS	diagnosis	PLEKHF1	NM_024310	chr19	30158347			chr19	32409051	210	40-PAKFVX	+	-
OS	diagnosis	C19orf12	NM_001031726	chr19	30202672			chr19	32109304	45	40-PAKFVX	-	+
OS	diagnosis	CCNE1	NM_001238	chr19	30305939			chrX	94182399	35	40-PAKFVX	+	+
OS	diagnosis	URI1	NM_003796	chr19	30455091			chr19	32324718	50	40-PAKFVX	+	+
OS	diagnosis	ZNF536	NM_014717	chr19	30867608	TSHZ3	NM_020856	chr19	31789955	36	40-PAKFVX	-	-
OS	diagnosis	ZNF536	NM_014717	chr19	31023182			chr19	32240758	335	40-PAKFVX	-	-
OS	diagnosis			chr19	32051680	PCNT	NM_006031	chr21	47825226	9	40-PAKFVX	-	+
OS	diagnosis			chr19	32459563	DDX26B	NM_182540	chrX	134703932	93	40-PAKFVX	-	+
OS	diagnosis	ANGPT4	NM_015985	chr20	862348			chr20	1009722	54	40-PAKFVX	-	-
OS	diagnosis			chr20	58782027	GPR112	NM_153834	chrX	135426961	61	40-PAKFVX	+	+
OS	diagnosis	NHSL2	NM_001013627	chrX	71133031			chrX	113047286	14	40-PAKFVX	+	-
OS	diagnosis			chrX	76236894	KLHL4	NM_019117	chrX	86849998	106	40-PAKFVX	-	-
OS	diagnosis	ATRX	NM_000489	chrX	76805586			chrX	93158482	11	40-PAKFVX	+	+
OS	diagnosis	KLHL4	NM_019117	chrX	86849954			chrX	88144957	3	40-PAKFVX	+	+
OS	diagnosis	PCDH11X	NM_001168360	chrX	91340638			chrX	92423433	14	40-PAKFVX	+	-
OS	diagnosis	PCDH11X	NM_001168360	chrX	91468297	PCDH11X	NM_001168360	chrX	91733349	14	40-PAKFVX	+	+
OS	diagnosis			chrX	134723804	ATP11C	NM_001010986	chrX	138866819	43	40-PAKFVX	+	-
OS	diagnosis	FGF13	NM_001139498	chrX	137951893			chrX	142283230	40	40-PAKFVX	-	+
OS	diagnosis			chrX	140277061	MAMLD1	NM_001177465	chrX	149581617	105	40-PAKFVX	-	-
OS	diagnosis	AJAP1	NM_001042478	chr1	4724726			chr1	187288916	10	40-PALFYN	-	-
OS	diagnosis	DDAH1	NM_001134445	chr1	85980143	IQUB	NM_178827	chr7	123161313	100	40-PALFYN	-	-
OS	diagnosis	HFM1	NM_001017975	chr1	91853148			chr2	133025986	3	40-PALFYN	+	+
OS	diagnosis	RNF115	NM_014455	chr1	145687577	IQUB	NM_178827	chr7	123125040	94	40-PALFYN	-	+
OS	diagnosis			chr1	164356950	MOB4	NM_001100819	chr2	198415617	13	40-PALFYN	-	-
OS	diagnosis	DUSP27	NM_001080426	chr1	167077258	C1orf112	NM_018186	chr1	169764630	33	40-PALFYN	-	+
OS	diagnosis			chr1	169035598	DRGX	NM_001080520	chr10	50577269	20	40-PALFYN	+	+
OS	diagnosis			chr1	169045196	HIBCH	NM_014362	chr2	191088472	79	40-PALFYN	-	-
OS	diagnosis	NME7	NM_013330	chr1	169107022	THSD7B	NM_001080427	chr2	137767448	39	40-PALFYN	+	-
OS	diagnosis	NME7	NM_013330	chr1	169109130			chr1	187361667	14	40-PALFYN	-	+
OS	diagnosis	KIFAP3	NM_014970	chr1	169900019			chr2	194501727	7	40-PALFYN	-	-
OS	diagnosis	KIFAP3	NM_014970	chr1	169906448	SPATS2L	NM_001100422	chr2	201209666	6	40-PALFYN	+	-
OS	diagnosis	VAMP4	NM_001185127	chr1	171671272			chr1	179790879	70	40-PALFYN	-	-
OS	diagnosis			chr1	172688175	PAPPA2	NM_020318	chr1	176793428	14	40-PALFYN	+	+
OS	diagnosis			chr1	172688202	ACBD6	NM_032360	chr1	180281051	7	40-PALFYN	+	+
OS	diagnosis			chr1	172688451	FAM163A	NM_173509	chr1	179771685	65	40-PALFYN	+	+
OS	diagnosis	ZBTB37	NM_001122770	chr1	173852033			chr10	48419366	19	40-PALFYN	-	-
OS	diagnosis	RABGAP1L	NM_014857	chr1	174333479	GRIK2	NM_001166247	chr6	101861516	12	40-PALFYN	+	+
OS	diagnosis	RASAL2	NM_004841	chr1	178386226	RASAL2	NM_004841	chr1	178408818	53	40-PALFYN	-	-
OS	diagnosis	ACBD6	NM_032360	chr1	180399842	ACBD6	NM_032360	chr1	180400303	23	40-PALFYN	-	+
OS	diagnosis	ACBD6	NM_032360	chr1	180400147			chr6	48972810	29	40-PALFYN	-	-
OS	diagnosis			chr1	182401602	MDM4	NM_002393	chr1	204518376	182	40-PALFYN	-	-
OS	diagnosis	RGSL1	NM_001137669	chr1	182481206			chr2	229388743	26	40-PALFYN	-	+
OS	diagnosis	DHX9	NM_001357	chr1	182813937			chr7	124199890	37	40-PALFYN	+	+
OS	diagnosis			chr1	188835345	NFASC	NM_001005388	chr1	204876081	40	40-PALFYN	+	+
OS	diagnosis	KCNT2	NM_198503	chr1	196200764			chr2	217251034	71	40-PALFYN	-	+
OS	diagnosis	CRB1	NM_001193640	chr1	197316264	SLC45A3	NM_033102	chr1	205627673	53	40-PALFYN	+	+
OS	diagnosis	OPTC	NM_014359	chr1	203477271	MFSD4	NM_181644	chr1	205564166	55	40-PALFYN	+	+
OS	diagnosis			chr1	204157333	TTLL9	NM_001008409	chr20	30520466	42	40-PALFYN	-	-
OS	diagnosis	PIK3C2B	NM_002646	chr1	204458043			chr1	209315866	11	40-PALFYN	-	+
OS	diagnosis			chr1	204681029	SLC45A3	NM_033102	chr1	205632636	39	40-PALFYN	+	-
OS	diagnosis			chr2	2635546	SRP54	NM_001146282	chr14	35498003	29	40-PALFYN	+	-
OS	diagnosis			chr3	95184064	GAS7	NM_001130831	chr17	9818628	38	40-PALFYN	+	+
OS	diagnosis			chr2	36580747	CFAP61	NM_001167816	chr20	20046041	42	40-PALFYN	-	+
OS	diagnosis			chr2	80952144	DECR1	NM_001359	chr8	91018454	24	40-PALFYN	-	-
OS	diagnosis	SUCLG1	NM_003849	chr2	84679172			chr2	85968453	19	40-PALFYN	+	+
OS	diagnosis			chr2	90438411	MAP2K3	NM_002756	chr17	21193718	4	40-PALFYN	+	+
OS	diagnosis	KCNIP3	NM_001034914	chr2	96013069	KCNIP3	NM_001034914	chr2	96014581	14	40-PALFYN	-	+
OS	diagnosis			chr2	113223068	RYR3	NM_001036	chr15	33803401	30	40-PALFYN	+	-
OS	diagnosis	THSD7B	NM_001080427	chr2	138284102			chr2	192783156	21	40-PALFYN	-	+
OS	diagnosis	LRP1B	NM_018557	chr2	141915995	LRP1B	NM_018557	chr2	142009225	70	40-PALFYN	+	+
OS	diagnosis			chr2	154549155	GALNT13	NM_052917	chr2	155027397	53	40-PALFYN	+	+
OS	diagnosis	GALNT13	NM_052917	chr2	154972766			chr20	38568808	19	40-PALFYN	-	+
OS	diagnosis	HIBCH	NM_014362	chr2	191122958	HSPD1	NM_002156	chr2	198354980	31	40-PALFYN	-	-
OS	diagnosis	MFSD6	NM_017694	chr2	191342817			chr2	198213319	56	40-PALFYN	+	-
OS	diagnosis	MOB4	NM_001100819	chr2	198397807			chr2	199429903	34	40-PALFYN	-	-
OS	diagnosis	PARD3B	NM_057177	chr2	206366702			chr21	18072609	55	40-PALFYN	-	+
OS	diagnosis	CPS1	NM_001122633	chr2	211350113			chr7	124204053	41	40-PALFYN	-	-
OS	diagnosis	DIRC3	NR_026597	chr2	218435192	MIDN	NM_177401	chr19	1252717	71	40-PALFYN	+	-
OS	diagnosis	USP37	NM_020935	chr2	219356662			chr2	229392132	259	40-PALFYN	+	-
OS	diagnosis			chr2	224545782	TRIP12	NM_004238	chr2	230747566	31	40-PALFYN	+	-
OS	diagnosis			chr2	229439152	IQUB	NM_178827	chr7	123107127	39	40-PALFYN	+	-
OS	diagnosis	USP4	NM_003363	chr3	49363996	GDE1	NM_016641	chr16	19529537	13	40-PALFYN	-	+
OS	diagnosis			chr3	50383931	GDE1	NM_016641	chr16	19529726	22	40-PALFYN	+	-
OS	diagnosis			chr3	75692372	CPQ	NM_016134	chr8	97891336	4	40-PALFYN	+	-
OS	diagnosis	CADM2	NM_001167674	chr3	85520061			chr18	42650913	13	40-PALFYN	-	-
OS	diagnosis			chr3	95184249	MYH10	NM_005964	chr17	8468840	15	40-PALFYN	+	-
OS	diagnosis	CMSS1	NM_001167924	chr3	99850341	GYG1	NM_001184720	chr3	148722139	27	40-PALFYN	-	+
OS	diagnosis	CMSS1	NM_001167924	chr3	99850457			chr3	123732500	13	40-PALFYN	+	-
OS	diagnosis			chr3	112532849	WWTR1	NM_001168278	chr3	149363970	25	40-PALFYN	-	-
OS	diagnosis	SIDT1	NM_017699	chr3	113280202	LSAMP	NM_002338	chr3	116051150	9	40-PALFYN	+	+
OS	diagnosis	LSAMP	NM_002338	chr3	115890377			chr3	117183829	34	40-PALFYN	+	+
OS	diagnosis	STXBP5L	NM_014980	chr3	120829664	NEK11	NM_001146003	chr3	130830953	23	40-PALFYN	-	+
OS	diagnosis	STXBP5L	NM_014980	chr3	120953598	GLP2R	NM_004246	chr17	9770258	16	40-PALFYN	+	+
OS	diagnosis	EAF2	NM_018456	chr3	121586727	KALRN	NM_001024660	chr3	124257470	74	40-PALFYN	+	-
OS	diagnosis	ADCY5	NM_183357	chr3	123016318	ATP2C1	NM_001001485	chr3	130684941	25	40-PALFYN	-	-
OS	diagnosis			chr3	123732631	GYG1	NM_001184720	chr3	148721986	34	40-PALFYN	+	+
OS	diagnosis	KALRN	NM_001024660	chr3	123922432			chr12	29019429	6	40-PALFYN	-	-
OS	diagnosis	KALRN	NM_001024660	chr3	123922495	CCDC91	NM_018318	chr12	28663720	14	40-PALFYN	-	+
OS	diagnosis	TMCC1	NM_001017395	chr3	129397497	RSRC1	NM_016625	chr3	158258144	12	40-PALFYN	-	+
OS	diagnosis	STAG1	NM_005862	chr3	136321702	EGFEM1P	NR_021485	chr3	168104717	16	40-PALFYN	-	-
OS	diagnosis			chr3	146562228	SLC33A1	NM_001190992	chr3	155551737	9	40-PALFYN	-	-
OS	diagnosis	ANKUB1	NM_001144960	chr3	149486362	PIBF1	NM_006346	chr13	73366417	19	40-PALFYN	-	+
OS	diagnosis	KCNAB1	NM_003471	chr3	155969200			chr3	158572347	29	40-PALFYN	+	-
OS	diagnosis	NAALADL2	NM_207015	chr3	174606569	NAALADL2	NM_207015	chr3	174874759	75	40-PALFYN	+	+
OS	diagnosis	ZNF595	NM_182524	chr4	62508			chrX	81850683	35	40-PALFYN	+	+
OS	diagnosis			chr4	10754789	KCNIP4	NM_001035003	chr4	20924197	8	40-PALFYN	+	-
OS	diagnosis	KCNIP4	NM_001035003	chr4	21230657			chr4	24990405	32	40-PALFYN	-	+
OS	diagnosis	SLC34A2	NM_001177998	chr4	25657530			chr11	4765931	22	40-PALFYN	-	+
OS	diagnosis			chr4	40366181	GABRG1	NM_173536	chr4	46069825	23	40-PALFYN	+	+
OS	diagnosis	EPHA5	NM_004439	chr4	66452300	ADAMTS3	NM_014243	chr4	73218674	20	40-PALFYN	+	+
OS	diagnosis	ANKRD17	NM_032217	chr4	74114376	ANKRD17	NM_032217	chr4	74114398	19	40-PALFYN	-	+
OS	diagnosis			chr4	75262035	PAQR3	NM_001040202	chr4	79849970	15	40-PALFYN	+	+
OS	diagnosis			chr4	115743721	NDST4	NM_022569	chr4	115806790	43	40-PALFYN	+	+
OS	diagnosis	NDST4	NM_022569	chr4	115944922			chr16	9113064	13	40-PALFYN	-	+
OS	diagnosis			chr4	116782337	ATRX	NM_000489	chrX	76774812	26	40-PALFYN	+	+
OS	diagnosis	FAM172A	NM_001163417	chr5	93295133			chr5	104087726	4	40-PALFYN	-	-
OS	diagnosis	MCTP1	NM_001002796	chr5	94099096	SNCAIP	NM_005460	chr5	121741210	7	40-PALFYN	-	-
OS	diagnosis	EFNA5	NM_001962	chr5	106872534	EFNA5	NM_001962	chr5	106959643	24	40-PALFYN	+	-
OS	diagnosis	EFNA5	NM_001962	chr5	106889974			chr16	21240684	3	40-PALFYN	-	-
OS	diagnosis			chr5	165396956	TENM2	NM_001122679	chr5	167116718	9	40-PALFYN	+	+
OS	diagnosis	TENM2	NM_001122679	chr5	167350742	WWC1	NM_001161661	chr5	167782040	35	40-PALFYN	+	+
OS	diagnosis	MBOAT1	NM_001080480	chr6	20111235	MBOAT1	NM_001080480	chr6	20155385	104	40-PALFYN	+	+
OS	diagnosis	E2F3	NM_001949	chr6	20478558	AUTS2	NM_001127231	chr7	69841821	11	40-PALFYN	+	-
OS	diagnosis			chr6	25240960	TCP11	NM_001093728	chr6	35100529	46	40-PALFYN	-	+
OS	diagnosis	CDC5L	NM_001253	chr6	44392086	CRISP3	NM_001190986	chr6	49709800	11	40-PALFYN	+	+
OS	diagnosis	RUNX2	NM_001015051	chr6	45456577	DST	NM_015548	chr6	56353913	18	40-PALFYN	+	-
OS	diagnosis			chr6	47711099	MYH4	NM_017533	chr17	10347279	29	40-PALFYN	-	+
OS	diagnosis			chr6	48711468	GDF10	NM_004962	chr10	48428260	19	40-PALFYN	+	+
OS	diagnosis	MUT	NM_000255	chr6	49429481	CENPQ	NM_018132	chr6	49448625	45	40-PALFYN	-	-
OS	diagnosis			chr6	49641359	DST	NM_015548	chr6	56368279	4	40-PALFYN	-	-
OS	diagnosis	MCM3	NM_002388	chr6	52148906			chr12	69800392	9	40-PALFYN	-	-
OS	diagnosis			chr6	66454213	CTNND1	NM_001085458	chr11	57553030	43	40-PALFYN	+	-
OS	diagnosis	HEATR2	NM_017802	chr7	795776	GSDMC	NM_031415	chr8	130780224	15	40-PALFYN	+	-
OS	diagnosis	SNX8	NM_013321	chr7	2298133	CCM2	NM_001029835	chr7	45087861	15	40-PALFYN	+	-
OS	diagnosis			chr7	2597291	ANKMY2	NM_020319	chr7	16644301	27	40-PALFYN	-	-
OS	diagnosis	SDK1	NM_152744	chr7	3931377			chr8	144514325	52	40-PALFYN	+	+
OS	diagnosis	EIF2AK1	NM_001134335	chr7	6084659	COL28A1	NM_001037763	chr7	7496845	30	40-PALFYN	+	-
OS	diagnosis	TSPAN13	NM_014399	chr7	16823861	RNF111	NM_017610	chr15	59288452	10	40-PALFYN	-	+
